example_id,query_idx,query_type,doc_idx,n_docs,doc_position,doc_len,attention_mass,attention_mass_ratio,attention_density
5,6,unrelated,14,19,0.7777777777777778,270,0.10236485302448273,0.10236485302448273,0.00037912908527586197
5,6,unrelated,15,19,0.8333333333333334,161,0.07982092350721359,0.07982092350721359,0.0004957821335851776
5,6,unrelated,16,19,0.8888888888888888,50,0.025320032611489296,0.025320032611489296,0.000506400652229786
5,6,unrelated,17,19,0.9444444444444444,162,0.09221646189689636,0.09221646189689636,0.0005692374191166442
5,6,unrelated,18,19,1.0,166,0.2440188229084015,0.2440188229084015,0.001469992909086756
5,7,unrelated,0,19,0.0,109,0.028179975226521492,0.028179978585836717,0.0002585318828121238
5,7,unrelated,1,19,0.05555555555555555,336,0.060695089399814606,0.06069509663523395,0.00018064014702325775
5,7,unrelated,2,19,0.1111111111111111,89,0.020222121849656105,0.020222124260321172,0.000227214852243327
5,7,unrelated,3,19,0.16666666666666666,56,0.016570210456848145,0.016570212432171397,0.0002958966153008597
5,7,unrelated,4,19,0.2222222222222222,177,0.03164316341280937,0.03164316718496885,0.00017877493453564617
5,7,unrelated,5,19,0.2777777777777778,75,0.016051918268203735,0.016051920181741737,0.00021402557690938315
5,7,unrelated,6,19,0.3333333333333333,119,0.024474887177348137,0.024474890094982396,0.00020567132081805156
5,7,unrelated,7,19,0.3888888888888889,78,0.014221142046153545,0.014221143741445987,0.00018232233392504545
5,7,unrelated,8,19,0.4444444444444444,48,0.011986264027655125,0.011986265456529314,0.00024971383390948176
5,7,unrelated,9,19,0.5,87,0.017351878806948662,0.017351880875454053,0.00019944688283849037
5,7,unrelated,10,19,0.5555555555555556,198,0.049487777054309845,0.04948778295371329,0.00024993826795105984
5,7,unrelated,11,19,0.6111111111111112,183,0.042304493486881256,0.04230449852997047,0.00023117209555672817
5,7,unrelated,12,19,0.6666666666666666,138,0.03245192766189575,0.03245193153046745,0.00023515889610069385
5,7,unrelated,13,19,0.7222222222222222,225,0.08441653847694397,0.08441654854018074,0.0003751846154530843
5,7,unrelated,14,19,0.7777777777777778,270,0.09941612184047699,0.09941613369180366,0.0003682078586684333
5,7,unrelated,15,19,0.8333333333333334,161,0.0833146870136261,0.08331469694551193,0.0005174825280349448
5,7,unrelated,16,19,0.8888888888888888,50,0.025974590331315994,0.025974593427728822,0.0005194918066263198
5,7,unrelated,17,19,0.9444444444444444,162,0.09490460157394409,0.09490461288745557,0.0005858308739132351
5,7,unrelated,18,19,1.0,166,0.24633251130580902,0.24633254067093618,0.0014839307909988496
5,8,unrelated,0,19,0.0,109,0.02877262607216835,0.02877262607216835,0.0002639690465336546
5,8,unrelated,1,19,0.05555555555555555,336,0.05839569866657257,0.05839569866657257,0.00017379672222194218
5,8,unrelated,2,19,0.1111111111111111,89,0.019751211628317833,0.019751211628317833,0.00022192372616087452
5,8,unrelated,3,19,0.16666666666666666,56,0.01813913881778717,0.01813913881778717,0.0003239131931747709
5,8,unrelated,4,19,0.2222222222222222,177,0.031034305691719055,0.031034305691719055,0.0001753350604051924
5,8,unrelated,5,19,0.2777777777777778,75,0.017318958416581154,0.017318958416581154,0.0002309194455544154
5,8,unrelated,6,19,0.3333333333333333,119,0.02569586969912052,0.02569586969912052,0.00021593167814386993
5,8,unrelated,7,19,0.3888888888888889,78,0.01509806513786316,0.01509806513786316,0.0001935649376649123
5,8,unrelated,8,19,0.4444444444444444,48,0.01089321356266737,0.01089321356266737,0.00022694194922223687
5,8,unrelated,9,19,0.5,87,0.018280597403645515,0.018280597403645515,0.0002101218092373048
5,8,unrelated,10,19,0.5555555555555556,198,0.047879330813884735,0.047879330813884735,0.00024181480209032694
5,8,unrelated,11,19,0.6111111111111112,183,0.04238743335008621,0.04238743335008621,0.00023162531885293012
5,8,unrelated,12,19,0.6666666666666666,138,0.034494467079639435,0.034494467079639435,0.0002499599063741988
5,8,unrelated,13,19,0.7222222222222222,225,0.08269564807415009,0.08269564807415009,0.00036753621366288926
5,8,unrelated,14,19,0.7777777777777778,270,0.10220986604690552,0.10220986604690552,0.0003785550594329834
5,8,unrelated,15,19,0.8333333333333334,161,0.08361709117889404,0.08361709117889404,0.0005193608147757394
5,8,unrelated,16,19,0.8888888888888888,50,0.026225602254271507,0.026225602254271507,0.0005245120450854302
5,8,unrelated,17,19,0.9444444444444444,162,0.09230881929397583,0.09230881929397583,0.0005698075265060236
5,8,unrelated,18,19,1.0,166,0.24480211734771729,0.24480211734771729,0.0014747115502874535
5,9,unrelated,0,19,0.0,109,0.028087999671697617,0.028087999671697617,0.00025768807038254696
5,9,unrelated,1,19,0.05555555555555555,336,0.06017173081636429,0.06017173081636429,0.00017908253219156038
5,9,unrelated,2,19,0.1111111111111111,89,0.019753875210881233,0.019753875210881233,0.00022195365405484533
5,9,unrelated,3,19,0.16666666666666666,56,0.016498608514666557,0.016498608514666557,0.00029461800919047425
5,9,unrelated,4,19,0.2222222222222222,177,0.03252284601330757,0.03252284601330757,0.00018374489273055125
5,9,unrelated,5,19,0.2777777777777778,75,0.016603929921984673,0.016603929921984673,0.00022138573229312896
5,9,unrelated,6,19,0.3333333333333333,119,0.02455158531665802,0.02455158531665802,0.00020631584299712623
5,9,unrelated,7,19,0.3888888888888889,78,0.015479150228202343,0.015479150228202343,0.00019845064395131209
5,9,unrelated,8,19,0.4444444444444444,48,0.01455962099134922,0.01455962099134922,0.0003033254373197754
5,9,unrelated,9,19,0.5,87,0.01817348226904869,0.01817348226904869,0.00020889060079366312
5,9,unrelated,10,19,0.5555555555555556,198,0.04880981147289276,0.04880981147289276,0.00024651419935804427
5,9,unrelated,11,19,0.6111111111111112,183,0.04313337802886963,0.04313337802886963,0.0002357015192834406
5,9,unrelated,12,19,0.6666666666666666,138,0.03452301397919655,0.03452301397919655,0.0002501667679651924
5,9,unrelated,13,19,0.7222222222222222,225,0.0831679105758667,0.0831679105758667,0.0003696351581149631
5,9,unrelated,14,19,0.7777777777777778,270,0.10014446079730988,0.10014446079730988,0.00037090541036040694
5,9,unrelated,15,19,0.8333333333333334,161,0.08059492707252502,0.08059492707252502,0.0005005896091461182
5,9,unrelated,16,19,0.8888888888888888,50,0.02514314278960228,0.02514314278960228,0.0005028628557920456
5,9,unrelated,17,19,0.9444444444444444,162,0.08972754329442978,0.08972754329442978,0.00055387372403969
5,9,unrelated,18,19,1.0,166,0.2483530193567276,0.2483530193567276,0.001496102526245347
5,10,unrelated,0,19,0.0,109,0.028068825602531433,0.028068825602531433,0.00025751216149111404
5,10,unrelated,1,19,0.05555555555555555,336,0.06092367693781853,0.06092367693781853,0.00018132046707684086
5,10,unrelated,2,19,0.1111111111111111,89,0.02171669714152813,0.02171669714152813,0.00024400783305087787
5,10,unrelated,3,19,0.16666666666666666,56,0.01619979739189148,0.01619979739189148,0.00028928209628377644
5,10,unrelated,4,19,0.2222222222222222,177,0.03163259103894234,0.03163259103894234,0.00017871520360984372
5,10,unrelated,5,19,0.2777777777777778,75,0.018546953797340393,0.018546953797340393,0.0002472927172978719
5,10,unrelated,6,19,0.3333333333333333,119,0.024829598143696785,0.024829598143696785,0.00020865208524114946
5,10,unrelated,7,19,0.3888888888888889,78,0.014522111043334007,0.014522111043334007,0.00018618091081197446
5,10,unrelated,8,19,0.4444444444444444,48,0.013878433965146542,0.013878433965146542,0.00028913404094055295
5,10,unrelated,9,19,0.5,87,0.01919493079185486,0.01919493079185486,0.0002206313884121248
5,10,unrelated,10,19,0.5555555555555556,198,0.04774569720029831,0.04774569720029831,0.00024113988484999145
5,10,unrelated,11,19,0.6111111111111112,183,0.04208286106586456,0.04208286106586456,0.0002299609894309539
5,10,unrelated,12,19,0.6666666666666666,138,0.03545699268579483,0.03545699268579483,0.0002569347296072089
5,10,unrelated,13,19,0.7222222222222222,225,0.08395678550004959,0.08395678550004959,0.0003731412688891093
5,10,unrelated,14,19,0.7777777777777778,270,0.10014770179986954,0.10014770179986954,0.00037091741407359086
5,10,unrelated,15,19,0.8333333333333334,161,0.08083127439022064,0.08083127439022064,0.0005020576049082027
5,10,unrelated,16,19,0.8888888888888888,50,0.026362167671322823,0.026362167671322823,0.0005272433534264564
5,10,unrelated,17,19,0.9444444444444444,162,0.08995649218559265,0.08995649218559265,0.0005552869887999547
5,10,unrelated,18,19,1.0,166,0.243946373462677,0.243946373462677,0.0014695564666426326
5,11,unrelated,0,19,0.0,109,0.029133783653378487,0.029133783653378487,0.00026728241883833476
5,11,unrelated,1,19,0.05555555555555555,336,0.06040201336145401,0.06040201336145401,0.00017976789690908932
5,11,unrelated,2,19,0.1111111111111111,89,0.02072620391845703,0.02072620391845703,0.00023287869571300034
5,11,unrelated,3,19,0.16666666666666666,56,0.016484607011079788,0.016484607011079788,0.0002943679823407105
5,11,unrelated,4,19,0.2222222222222222,177,0.03123059682548046,0.03123059682548046,0.00017644404986147153
5,11,unrelated,5,19,0.2777777777777778,75,0.016029246151447296,0.016029246151447296,0.0002137232820192973
5,11,unrelated,6,19,0.3333333333333333,119,0.025230780243873596,0.025230780243873596,0.00021202336339389577
5,11,unrelated,7,19,0.3888888888888889,78,0.01575442962348461,0.01575442962348461,0.00020197986696775144
5,11,unrelated,8,19,0.4444444444444444,48,0.014788406901061535,0.014788406901061535,0.000308091810438782
5,11,unrelated,9,19,0.5,87,0.017709895968437195,0.017709895968437195,0.00020356202262571487
5,11,unrelated,10,19,0.5555555555555556,198,0.05106547847390175,0.05106547847390175,0.0002579064569388977
5,11,unrelated,11,19,0.6111111111111112,183,0.04268317669630051,0.04268317669630051,0.00023324140271202461
5,11,unrelated,12,19,0.6666666666666666,138,0.035559821873903275,0.035559821873903275,0.000257679868651473
5,11,unrelated,13,19,0.7222222222222222,225,0.07940252870321274,0.07940252870321274,0.0003529001275698344
5,11,unrelated,14,19,0.7777777777777778,270,0.10077530145645142,0.10077530145645142,0.00037324185724611634
5,11,unrelated,15,19,0.8333333333333334,161,0.07927471399307251,0.07927471399307251,0.0004923895279072826
5,11,unrelated,16,19,0.8888888888888888,50,0.024758005514740944,0.024758005514740944,0.0004951601102948189
5,11,unrelated,17,19,0.9444444444444444,162,0.09051412343978882,0.09051412343978882,0.0005587291570357335
5,11,unrelated,18,19,1.0,166,0.24847692251205444,0.24847692251205444,0.0014968489307955087
5,12,unrelated,0,19,0.0,109,0.028505658730864525,0.028505658730864525,0.00026151980487031676
5,12,unrelated,1,19,0.05555555555555555,336,0.05994374677538872,0.05994374677538872,0.00017840400826008547
5,12,unrelated,2,19,0.1111111111111111,89,0.01992967166006565,0.01992967166006565,0.00022392889505691742
5,12,unrelated,3,19,0.16666666666666666,56,0.017640015110373497,0.017640015110373497,0.00031500026982809814
5,12,unrelated,4,19,0.2222222222222222,177,0.030516404658555984,0.030516404658555984,0.00017240906586754793
5,12,unrelated,5,19,0.2777777777777778,75,0.01659906655550003,0.01659906655550003,0.00022132088740666709
5,12,unrelated,6,19,0.3333333333333333,119,0.02545153722167015,0.02545153722167015,0.00021387846404764832
5,12,unrelated,7,19,0.3888888888888889,78,0.014401724562048912,0.014401724562048912,0.00018463749438524246
5,12,unrelated,8,19,0.4444444444444444,48,0.013635286130011082,0.013635286130011082,0.00028406846104189754
5,12,unrelated,9,19,0.5,87,0.02068161964416504,0.02068161964416504,0.0002377197660248855
5,12,unrelated,10,19,0.5555555555555556,198,0.05160369724035263,0.05160369724035263,0.0002606247335371345
5,12,unrelated,11,19,0.6111111111111112,183,0.041444890201091766,0.041444890201091766,0.00022647480984203152
5,12,unrelated,12,19,0.6666666666666666,138,0.03263678401708603,0.03263678401708603,0.0002364984349064205
5,12,unrelated,13,19,0.7222222222222222,225,0.08707301318645477,0.08707301318645477,0.0003869911697175768
5,12,unrelated,14,19,0.7777777777777778,270,0.09897050261497498,0.09897050261497498,0.0003665574170924999
5,12,unrelated,15,19,0.8333333333333334,161,0.08071562647819519,0.08071562647819519,0.0005013392948956223
5,12,unrelated,16,19,0.8888888888888888,50,0.02525120973587036,0.02525120973587036,0.0005050241947174072
5,12,unrelated,17,19,0.9444444444444444,162,0.09576600790023804,0.09576600790023804,0.0005911481969150496
5,12,unrelated,18,19,1.0,166,0.23923352360725403,0.23923352360725403,0.001441165804862976
5,13,unrelated,0,19,0.0,109,0.028909431770443916,0.028909431770443916,0.0002652241446829717
5,13,unrelated,1,19,0.05555555555555555,336,0.058973681181669235,0.058973681181669235,0.00017551690827877748
5,13,unrelated,2,19,0.1111111111111111,89,0.021296748891472816,0.021296748891472816,0.00023928931338733502
5,13,unrelated,3,19,0.16666666666666666,56,0.018755070865154266,0.018755070865154266,0.0003349119797348976
5,13,unrelated,4,19,0.2222222222222222,177,0.03138522803783417,0.03138522803783417,0.00017731767253013653
5,13,unrelated,5,19,0.2777777777777778,75,0.015989011153578758,0.015989011153578758,0.00021318681538105012
5,13,unrelated,6,19,0.3333333333333333,119,0.024375583976507187,0.024375583976507187,0.00020483684013871585
5,13,unrelated,7,19,0.3888888888888889,78,0.015209059230983257,0.015209059230983257,0.0001949879388587597
5,13,unrelated,8,19,0.4444444444444444,48,0.011287569999694824,0.011287569999694824,0.0002351577083269755
5,13,unrelated,9,19,0.5,87,0.01763918437063694,0.01763918437063694,0.00020274924563950505
5,13,unrelated,10,19,0.5555555555555556,198,0.05074397474527359,0.05074397474527359,0.000256282700733705
5,13,unrelated,11,19,0.6111111111111112,183,0.04369857907295227,0.04369857907295227,0.00023879004957897415
5,13,unrelated,12,19,0.6666666666666666,138,0.03241317346692085,0.03241317346692085,0.00023487806860087574
5,13,unrelated,13,19,0.7222222222222222,225,0.08211706578731537,0.08211706578731537,0.00036496473683251277
5,13,unrelated,14,19,0.7777777777777778,270,0.10368083417415619,0.10368083417415619,0.0003840030895339118
5,13,unrelated,15,19,0.8333333333333334,161,0.08148441463708878,0.08148441463708878,0.0005061143766278806
5,13,unrelated,16,19,0.8888888888888888,50,0.026003310456871986,0.026003310456871986,0.0005200662091374397
5,13,unrelated,17,19,0.9444444444444444,162,0.0901855081319809,0.0901855081319809,0.0005567006674813635
5,13,unrelated,18,19,1.0,166,0.2458525002002716,0.2458525002002716,0.0014810391578329615
5,14,unrelated,0,19,0.0,109,0.028503822162747383,0.02850382556066818,0.0002615029556215356
5,14,unrelated,1,19,0.05555555555555555,336,0.06032456085085869,0.06032456804210759,0.0001795373834846985
5,14,unrelated,2,19,0.1111111111111111,89,0.020916704088449478,0.02091670658191521,0.0002350191470612301
5,14,unrelated,3,19,0.16666666666666666,56,0.0167362280189991,0.01673623001411319,0.00029886121462498395
5,14,unrelated,4,19,0.2222222222222222,177,0.03264027461409569,0.0326402785051201,0.00018440833115308298
5,14,unrelated,5,19,0.2777777777777778,75,0.016257893294095993,0.016257895232188135,0.0002167719105879466
5,14,unrelated,6,19,0.3333333333333333,119,0.026697980239987373,0.02669798342263501,0.00022435277512594432
5,14,unrelated,7,19,0.3888888888888889,78,0.01555898878723383,0.01555899064201005,0.00019947421522094653
5,14,unrelated,8,19,0.4444444444444444,48,0.012364402413368225,0.012364403887320028,0.00025759171694517136
5,14,unrelated,9,19,0.5,87,0.017576951533555984,0.01757695362889214,0.00020203392567305728
5,14,unrelated,10,19,0.5555555555555556,198,0.04689723253250122,0.04689723812308766,0.00023685470976010718
5,14,unrelated,11,19,0.6111111111111112,183,0.04241331294178963,0.042413317997851134,0.00023176673738682858
5,14,unrelated,12,19,0.6666666666666666,138,0.035392675548791885,0.03539267976792809,0.00025646866339704263
5,14,unrelated,13,19,0.7222222222222222,225,0.08169698715209961,0.08169699689114057,0.00036309772067599826
5,14,unrelated,14,19,0.7777777777777778,270,0.10114479809999466,0.10114481015739563,0.00037461036333331357
5,14,unrelated,15,19,0.8333333333333334,161,0.08123960345983505,0.08123961314435162,0.0005045938103095344
5,14,unrelated,16,19,0.8888888888888888,50,0.02643989399075508,0.026439897142636434,0.0005287978798151016
5,14,unrelated,17,19,0.9444444444444444,162,0.09281544387340546,0.0928154549378699,0.0005729348387247251
5,14,unrelated,18,19,1.0,166,0.24438214302062988,0.244382172153255,0.0014721815844616257
5,15,unrelated,0,19,0.0,109,0.028385691344738007,0.028385693036657157,0.00026041918664897255
5,15,unrelated,1,19,0.05555555555555555,336,0.060243286192417145,0.060243289783197033,0.00017929549462028911
5,15,unrelated,2,19,0.1111111111111111,89,0.022191675379872322,0.02219167670259933,0.0002493446671895767
5,15,unrelated,3,19,0.16666666666666666,56,0.01712336391210556,0.017123364932737646,0.00030577435557331355
5,15,unrelated,4,19,0.2222222222222222,177,0.032730262726545334,0.032730264677421135,0.00018491673856805272
5,15,unrelated,5,19,0.2777777777777778,75,0.016008606180548668,0.016008607134736008,0.00021344808240731557
5,15,unrelated,6,19,0.3333333333333333,119,0.024714194238185883,0.024714195711266738,0.00020768230452257043
5,15,unrelated,7,19,0.3888888888888889,78,0.016302863135933876,0.0163028641076603,0.0002090110658453061
5,15,unrelated,8,19,0.4444444444444444,48,0.013298606500029564,0.013298607292688327,0.00027705430208394927
5,15,unrelated,9,19,0.5,87,0.017481260001659393,0.01748126104362375,0.00020093402300757924
5,15,unrelated,10,19,0.5555555555555556,198,0.0469917431473732,0.046991745948299524,0.00023733203609784445
5,15,unrelated,11,19,0.6111111111111112,183,0.043131884187459946,0.043131886758320734,0.00023569335621562813
5,15,unrelated,12,19,0.6666666666666666,138,0.0357036367058754,0.035703638833978105,0.0002587220051150391
5,15,unrelated,13,19,0.7222222222222222,225,0.08093852549791336,0.08093853032222571,0.000359726779990726
5,15,unrelated,14,19,0.7777777777777778,270,0.09803938120603561,0.09803938704963845,0.00036310881928161337
5,15,unrelated,15,19,0.8333333333333334,161,0.08218574523925781,0.08218575013791025,0.0005104704673245826
5,15,unrelated,16,19,0.8888888888888888,50,0.02555704303085804,0.0255570445541766,0.0005111408606171607
5,15,unrelated,17,19,0.9444444444444444,162,0.09024667739868164,0.09024668277780311,0.0005570782555474176
5,15,unrelated,18,19,1.0,166,0.2487255036830902,0.2487255185082864,0.0014983464077294591
5,16,unrelated,0,19,0.0,109,0.029462968930602074,0.029462968930602074,0.00027030246725323
5,16,unrelated,1,19,0.05555555555555555,336,0.062126126140356064,0.062126126140356064,0.00018489918494153591
5,16,unrelated,2,19,0.1111111111111111,89,0.020945603027939796,0.020945603027939796,0.00023534385424651456
5,16,unrelated,3,19,0.16666666666666666,56,0.016869010403752327,0.016869010403752327,0.0003012323286384344
5,16,unrelated,4,19,0.2222222222222222,177,0.031962621957063675,0.031962621957063675,0.00018057978506815636
5,16,unrelated,5,19,0.2777777777777778,75,0.016502151265740395,0.016502151265740395,0.00022002868354320526
5,16,unrelated,6,19,0.3333333333333333,119,0.02487148903310299,0.02487148903310299,0.00020900410952187385
5,16,unrelated,7,19,0.3888888888888889,78,0.0164046548306942,0.0164046548306942,0.00021031608757300256
5,16,unrelated,8,19,0.4444444444444444,48,0.012988980859518051,0.012988980859518051,0.00027060376790662605
5,16,unrelated,9,19,0.5,87,0.01851068064570427,0.01851068064570427,0.00021276644420349734
5,16,unrelated,10,19,0.5555555555555556,198,0.05074918270111084,0.05074918270111084,0.00025630900354096383
5,16,unrelated,11,19,0.6111111111111112,183,0.042728956788778305,0.042728956788778305,0.000233491567151794
5,16,unrelated,12,19,0.6666666666666666,138,0.03350790590047836,0.03350790590047836,0.000242810912322307
5,16,unrelated,13,19,0.7222222222222222,225,0.08412331342697144,0.08412331342697144,0.00037388139300876193
5,16,unrelated,14,19,0.7777777777777778,270,0.10024707019329071,0.10024707019329071,0.00037128544516033595
5,16,unrelated,15,19,0.8333333333333334,161,0.08271719515323639,0.08271719515323639,0.0005137713984673068
5,16,unrelated,16,19,0.8888888888888888,50,0.02635011449456215,0.02635011449456215,0.000527002289891243
5,16,unrelated,17,19,0.9444444444444444,162,0.09182801842689514,0.09182801842689514,0.0005668396199191058
5,16,unrelated,18,19,1.0,166,0.23710396885871887,0.23710396885871887,0.0014283371617995113
5,17,unrelated,0,19,0.0,109,0.03049321286380291,0.030493209228729102,0.0002797542464569074
5,17,unrelated,1,19,0.05555555555555555,336,0.06159938871860504,0.06159938137538655,0.0001833315140434674
5,17,unrelated,2,19,0.1111111111111111,89,0.01881331019103527,0.018813307948314196,0.00021138550776444125
5,17,unrelated,3,19,0.16666666666666666,56,0.018325239419937134,0.018325237235398622,0.0003272364182131631
5,17,unrelated,4,19,0.2222222222222222,177,0.032314203679561615,0.03231419982740881,0.00018256612248339897
5,17,unrelated,5,19,0.2777777777777778,75,0.017117006704211235,0.01711700466370527,0.0002282267560561498
5,17,unrelated,6,19,0.3333333333333333,119,0.02461361512541771,0.024613612191246487,0.00020683710189426646
5,17,unrelated,7,19,0.3888888888888889,78,0.015237060375511646,0.015237058559112721,0.00019534692789117494
5,17,unrelated,8,19,0.4444444444444444,48,0.012982111424207687,0.012982109876619592,0.0002704606546709935
5,17,unrelated,9,19,0.5,87,0.017101524397730827,0.017101522359070497,0.00019656924595092904
5,17,unrelated,10,19,0.5555555555555556,198,0.04737672954797745,0.04737672390023185,0.00023927641185847196
5,17,unrelated,11,19,0.6111111111111112,183,0.04238975793123245,0.04238975287798013,0.00023163802148214456
5,17,unrelated,12,19,0.6666666666666666,138,0.03234800696372986,0.03234800310754739,0.00023440584756325984
5,17,unrelated,13,19,0.7222222222222222,225,0.08164626359939575,0.08164625386640384,0.0003628722826639811
5,17,unrelated,14,19,0.7777777777777778,270,0.09893658757209778,0.09893657577793886,0.00036643180582258435
5,17,unrelated,15,19,0.8333333333333334,161,0.0801914632320404,0.08019145367247418,0.0004980836225592572
5,17,unrelated,16,19,0.8888888888888888,50,0.02583090402185917,0.02583090094257582,0.0005166180804371833
5,17,unrelated,17,19,0.9444444444444444,162,0.09183090180158615,0.09183089085449089,0.0005668574185283096
5,17,unrelated,18,19,1.0,166,0.2508527338504791,0.2508527039465065,0.001511161047292043
5,18,unrelated,0,19,0.0,109,0.02959797903895378,0.02959797903895378,0.0002715410921004934
5,18,unrelated,1,19,0.05555555555555555,336,0.05912092328071594,0.05912092328071594,0.00017595512881165459
5,18,unrelated,2,19,0.1111111111111111,89,0.019950054585933685,0.019950054585933685,0.0002241579166958841
5,18,unrelated,3,19,0.16666666666666666,56,0.017172571271657944,0.017172571271657944,0.00030665305842246326
5,18,unrelated,4,19,0.2222222222222222,177,0.03214153274893761,0.03214153274893761,0.00018159058050247235
5,18,unrelated,5,19,0.2777777777777778,75,0.016320176422595978,0.016320176422595978,0.0002176023523012797
5,18,unrelated,6,19,0.3333333333333333,119,0.025333568453788757,0.025333568453788757,0.00021288712986377106
5,18,unrelated,7,19,0.3888888888888889,78,0.015839282423257828,0.015839282423257828,0.00020306772337510035
5,18,unrelated,8,19,0.4444444444444444,48,0.011794546619057655,0.011794546619057655,0.00024571972123036784
5,18,unrelated,9,19,0.5,87,0.017526984214782715,0.017526984214782715,0.0002014595886756634
5,18,unrelated,10,19,0.5555555555555556,198,0.04894387722015381,0.04894387722015381,0.0002471912990916859
5,18,unrelated,11,19,0.6111111111111112,183,0.042850278317928314,0.042850278317928314,0.00023415452632747713
5,18,unrelated,12,19,0.6666666666666666,138,0.035708703100681305,0.035708703100681305,0.000258758718120879
5,18,unrelated,13,19,0.7222222222222222,225,0.08613476157188416,0.08613476157188416,0.00038282116254170735
5,18,unrelated,14,19,0.7777777777777778,270,0.09910374134778976,0.09910374134778976,0.0003670508938807028
5,18,unrelated,15,19,0.8333333333333334,161,0.0791676864027977,0.0791676864027977,0.0004917247602658242
5,18,unrelated,16,19,0.8888888888888888,50,0.02553420327603817,0.02553420327603817,0.0005106840655207634
5,18,unrelated,17,19,0.9444444444444444,162,0.09005235880613327,0.09005235880613327,0.0005558787580625511
5,18,unrelated,18,19,1.0,166,0.247706800699234,0.247706800699234,0.00149220964276647
5,19,unrelated,0,19,0.0,109,0.02829192951321602,0.02829192951321602,0.00025955898635978
5,19,unrelated,1,19,0.05555555555555555,336,0.06130179017782211,0.06130179017782211,0.00018244580410066105
5,19,unrelated,2,19,0.1111111111111111,89,0.021294867619872093,0.021294867619872093,0.00023926817550418082
5,19,unrelated,3,19,0.16666666666666666,56,0.017277894541621208,0.017277894541621208,0.0003085338311003787
5,19,unrelated,4,19,0.2222222222222222,177,0.03217660263180733,0.03217660263180733,0.0001817887154339397
5,19,unrelated,5,19,0.2777777777777778,75,0.015355070121586323,0.015355070121586323,0.00020473426828781764
5,19,unrelated,6,19,0.3333333333333333,119,0.025705402716994286,0.025705402716994286,0.0002160117875377671
5,19,unrelated,7,19,0.3888888888888889,78,0.014409370720386505,0.014409370720386505,0.00018473552205623724
5,19,unrelated,8,19,0.4444444444444444,48,0.013749553821980953,0.013749553821980953,0.0002864490379579365
5,19,unrelated,9,19,0.5,87,0.017878824844956398,0.017878824844956398,0.00020550373385007354
5,19,unrelated,10,19,0.5555555555555556,198,0.051899202167987823,0.051899202167987823,0.0002621171826666052
5,19,unrelated,11,19,0.6111111111111112,183,0.042729541659355164,0.042729541659355164,0.00023349476316587522
5,19,unrelated,12,19,0.6666666666666666,138,0.0337444469332695,0.0337444469332695,0.0002445249777773152
5,19,unrelated,13,19,0.7222222222222222,225,0.08497518301010132,0.08497518301010132,0.0003776674800448948
5,19,unrelated,14,19,0.7777777777777778,270,0.09922909736633301,0.09922909736633301,0.000367515175430863
5,19,unrelated,15,19,0.8333333333333334,161,0.0786476880311966,0.0786476880311966,0.0004884949567155067
5,19,unrelated,16,19,0.8888888888888888,50,0.024943552911281586,0.024943552911281586,0.0004988710582256317
5,19,unrelated,17,19,0.9444444444444444,162,0.09137925505638123,0.09137925505638123,0.0005640694756566743
5,19,unrelated,18,19,1.0,166,0.24501076340675354,0.24501076340675354,0.0014759684542575515
5,20,unrelated,0,19,0.0,109,0.028785567730665207,0.028785567730665207,0.0002640877773455524
5,20,unrelated,1,19,0.05555555555555555,336,0.05929910019040108,0.05929910019040108,0.00017648541723333655
5,20,unrelated,2,19,0.1111111111111111,89,0.020006483420729637,0.020006483420729637,0.000224791948547524
5,20,unrelated,3,19,0.16666666666666666,56,0.017455384135246277,0.017455384135246277,0.0003117032881293978
5,20,unrelated,4,19,0.2222222222222222,177,0.030842378735542297,0.030842378735542297,0.000174250727319448
5,20,unrelated,5,19,0.2777777777777778,75,0.016457581892609596,0.016457581892609596,0.00021943442523479463
5,20,unrelated,6,19,0.3333333333333333,119,0.026209676638245583,0.026209676638245583,0.00022024938351466875
5,20,unrelated,7,19,0.3888888888888889,78,0.01491529680788517,0.01491529680788517,0.00019122175394724577
5,20,unrelated,8,19,0.4444444444444444,48,0.012978317216038704,0.012978317216038704,0.000270381608667473
5,20,unrelated,9,19,0.5,87,0.017843401059508324,0.017843401059508324,0.00020509656390239452
5,20,unrelated,10,19,0.5555555555555556,198,0.05047699064016342,0.05047699064016342,0.00025493429616244153
5,20,unrelated,11,19,0.6111111111111112,183,0.04250069707632065,0.04250069707632065,0.00023224424631869205
5,20,unrelated,12,19,0.6666666666666666,138,0.03515033796429634,0.03515033796429634,0.0002547125939441764
5,20,unrelated,13,19,0.7222222222222222,225,0.0818617045879364,0.0818617045879364,0.0003638297981686062
5,20,unrelated,14,19,0.7777777777777778,270,0.1023329645395279,0.1023329645395279,0.00037901097977602923
5,20,unrelated,15,19,0.8333333333333334,161,0.07967589050531387,0.07967589050531387,0.0004948813074864216
5,20,unrelated,16,19,0.8888888888888888,50,0.02611418440937996,0.02611418440937996,0.0005222836881875992
5,20,unrelated,17,19,0.9444444444444444,162,0.0940411239862442,0.0940411239862442,0.0005805007653471864
5,20,unrelated,18,19,1.0,166,0.24305297434329987,0.24305297434329987,0.0014641745442367461
5,21,unrelated,0,19,0.0,109,0.02961704693734646,0.02961704693734646,0.00027171602694813266
