part,target,source,kind,context_index,rank,delta_norm2,base_norm2,error_norm2,prediction_norm2,target_prediction_dot,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t1,1,raw,v,41,16,3374358.282861524,16703454.419059752,416865.3831585753,2776302.293416612,2866897.600825593,0.449461449949168,0.3514813773493394,0.1579773294935647,0.8764608413766113,0.9366626625750896
t1,1,raw,v,41,32,3374358.282861524,16703454.419059752,310670.3847910428,2965221.754403919,3014454.846473299,0.449461449949168,0.3034270753309582,0.1363787732320878,0.907932009956101,0.952981780048141
t1,1,raw,v,41,64,3374358.282861524,16703454.419059752,168853.62216072038,3167772.6777157784,3186638.7202147767,0.449461449949168,0.2236967085808012,0.1005430469875834,0.949959782570116,0.9746759003222452
t1,1,raw,v,42,0,3333225.323659569,16703454.419059752,477027.4701436679,2224495.890159571,2540346.89981775,0.4467136139872663,0.3783026279523972,0.1689929341134955,0.8568871216843101,0.9329210363282788
t1,1,raw,v,42,1,3333225.323659569,16703454.419059752,434375.5270995736,2374180.194139511,2636515.0005993545,0.4467136139872663,0.3609942946571394,0.1612610659950748,0.8696831192249944,0.937218972136022
t1,1,raw,v,42,2,3333225.323659569,16703454.419059752,409842.8964893839,2438779.776612617,2681081.1363047883,0.4467136139872663,0.3506520399280353,0.1566410400082598,0.8770431468943075,0.9403538959308594
t1,1,raw,v,42,4,3333225.323659569,16703454.419059752,379037.5964523191,2518053.0300280303,2736120.410739422,0.4467136139872663,0.3372164937106915,0.1506391986016172,0.8862850363694671,0.9444314339308376
t1,1,raw,v,42,8,3333225.323659569,16703454.419059752,334258.07737594144,2644757.6797969267,2821862.465448931,0.4467136139872663,0.3166712374018235,0.1414613529055881,0.8997193274023979,0.9504090500178916
t1,1,raw,v,42,16,3333225.323659569,16703454.419059752,270726.23613108834,2817729.4757054746,2940114.2783186734,0.4467136139872663,0.2849921097492416,0.1273098553039393,0.9187794973806762,0.9593613706755532
t1,1,raw,v,42,32,3333225.323659569,16703454.419059752,192099.91913024272,3012173.573349453,3076649.511013396,0.4467136139872663,0.2400663307880695,0.1072408982230011,0.9423681568219532,0.9709697307555696
t1,1,raw,v,42,64,3333225.323659569,16703454.419059752,99385.95526498323,3187399.117934048,3210619.294867061,0.4467136139872663,0.1726752811748556,0.0771363988998871,0.9701832472711844,0.9850045825167052
t1,1,raw,v,43,0,3101893.185603209,16703454.419059752,2055835.947422532,2224495.890159571,1635276.5951395037,0.4309335144146157,0.8141057243578205,0.350825440902572,0.3372318695678283,0.6225324549457055
t1,1,raw,v,43,1,3101893.185603209,16703454.419059752,1883836.5517602568,2142786.1389680584,1680421.4295414127,0.4309335144146157,0.7793063055639269,0.3358292050621334,0.3926816821083034,0.6518015331779523
t1,1,raw,v,43,2,3101893.185603209,16703454.419059752,1811879.5950500185,2127544.5372483954,1708779.0993965303,0.4309335144146157,0.7642778050929647,0.3293529205378,0.4158794366422802,0.6651707966929873
t1,1,raw,v,43,4,3101893.185603209,16703454.419059752,1701344.515539568,2113930.319687426,1757239.5214664117,0.4309335144146157,0.7405983043432325,0.3191486300601343,0.4515141516039288,0.6862339641389392
t1,1,raw,v,43,8,3101893.185603209,16703454.419059752,1521512.8838403206,2124667.3726563603,1852523.8640625516,0.4309335144146157,0.7003649406725253,0.3018107252567951,0.5094889498767702,0.7216139454582325
t1,1,raw,v,43,16,3101893.185603209,16703454.419059752,1258591.6099113869,2186021.884617049,2014661.77076998,0.4309335144146157,0.6369846938959669,0.2744980527689072,0.5942504997422614,0.7736801838594546
t1,1,raw,v,43,32,3101893.185603209,16703454.419059752,904986.1067015254,2355493.5337732174,2276200.3580938205,0.4309335144146157,0.5401414881692651,0.232765069777922,0.7082471727582916,0.8420853459674374
t1,1,raw,v,43,64,3101893.185603209,16703454.419059752,487189.7735165493,2662256.776065495,2638480.125348814,0.4309335144146157,0.3963105762637646,0.1707835094290257,0.8429379271414827,0.9181538026732246
t1,1,raw,v,44,0,3656855.4919253066,16703454.419059752,831990.602650424,2224495.890159571,2524680.411892176,0.4678975284800196,0.4769856473229799,0.2231804055028645,0.7724846922478779,0.8851904245356065
t1,1,raw,v,44,1,3656855.4919253066,16703454.419059752,751969.7586987563,2392380.232553542,2648632.974558189,0.4678975284800196,0.45346762706041,0.2121763819472651,0.7943671112082009,0.8954735853663709
t1,1,raw,v,44,2,3656855.4919253066,16703454.419059752,642712.9595441783,2557664.3737972826,2785903.468702011,0.4678975284800196,0.4192321971475201,0.196157708904573,0.8242443648748627,0.9109412900238628
t1,1,raw,v,44,4,3656855.4919253066,16703454.419059752,507442.6136604985,2778748.556772329,2964080.7518350184,0.4678975284800196,0.3725114002422882,0.174297163503998,0.8612352566895298,0.9298470268294354
t1,1,raw,v,44,8,3656855.4919253066,16703454.419059752,423624.22926125024,2949107.229751058,3091169.27576717,0.4678975284800196,0.3403584181192336,0.1592528626353585,0.884156147215373,0.9412903511756082
t1,1,raw,v,44,16,3656855.4919253066,16703454.419059752,341302.14266073937,3123673.3336652145,3219613.365813732,0.4678975284800196,0.3055030905567413,0.1429441410145069,0.9066678616602796,0.9526141260814088
t1,1,raw,v,44,32,3656855.4919253066,16703454.419059752,243605.91019319263,3312982.623825237,3363116.132669337,0.4678975284800196,0.2581011924292719,0.1207649100354022,0.933383774466588,0.96622525756963
t1,1,raw,v,44,64,3656855.4919253066,16703454.419059752,126834.21187099996,3495389.637118511,3512705.48754026,0.4678975284800196,0.1862362884878646,0.0871394990967637,0.9653160448502648,0.9825169302981378
t1,1,raw,v,45,0,3609201.899666183,16703454.419059752,1030923.7147241472,2224495.890159571,2401387.072142549,0.4648388739869754,0.5344507321450207,0.2484334765318059,0.7143624149096514,0.8475020859184674
t1,1,raw,v,45,1,3609201.899666183,16703454.419059752,980667.1039647986,2293290.2443225686,2460912.533717647,0.4648388739869754,0.5212609786024499,0.2423023663469116,0.7282869921864163,0.8553839119009623
t1,1,raw,v,45,2,3609201.899666183,16703454.419059752,924080.153374471,2358045.367298424,2521583.566740811,0.4648388739869754,0.5059985039840923,0.2352077748310595,0.7439655139658605,0.864354104552431
t1,1,raw,v,45,4,3609201.899666183,16703454.419059752,842955.9287272645,2469400.0935347974,2617823.037718378,0.4648388739869754,0.483277800449975,0.2246463085840685,0.7664425675922342,0.8768775807526502
t1,1,raw,v,45,8,3609201.899666183,16703454.419059752,758683.9255046863,2620848.5391980857,2735683.3140199035,0.4648388739869754,0.4584847054603808,0.2131215142264534,0.7897917748589078,0.8894863158307202
t1,1,raw,v,45,16,3609201.899666183,16703454.419059752,639587.7746432268,2819311.8090234697,2894462.992450103,0.4648388739869754,0.4209635452623849,0.1956802203693321,0.822789693560124,0.9073834574220948
t1,1,raw,v,45,32,3609201.899666183,16703454.419059752,483100.95200614247,3051465.457355477,3088783.2241923288,0.4648388739869754,0.3658586756908028,0.1700653348464788,0.8661474294217719,0.930738357084784
t1,1,raw,v,45,64,3609201.899666183,16703454.419059752,270526.47753335605,3315498.0378311425,3327086.7411759794,0.4648388739869754,0.2737784750959036,0.127262878085451,0.9250453465741616,0.9617986149902912
t1,1,raw,v,46,0,2895427.5340530723,16703454.419059752,995971.8508174544,2224495.890159571,2061975.8134229,0.4163448546548032,0.5864988731794532,0.2441857881091053,0.6560190717592318,0.812477631071914
t1,1,raw,v,46,1,2895427.5340530723,16703454.419059752,897926.9322292474,2285249.366348416,2141374.989105049,0.4163448546548032,0.5568832418159644,0.2318554723735633,0.6898810549845422,0.8324718893079625
t1,1,raw,v,46,2,2895427.5340530723,16703454.419059752,844281.8932609747,2296319.791704729,2173732.727372825,0.4163448546548032,0.5399920769550632,0.2248229227946011,0.7084085568257571,0.8430117144614824
t1,1,raw,v,46,4,2895427.5340530723,16703454.419059752,771603.8805504106,2312051.442432411,2217937.586517073,0.4163448546548032,0.5162271617079903,0.2149285226101748,0.7335095175149124,0.857223808090967
t1,1,raw,v,46,8,2895427.5340530723,16703454.419059752,668146.3300898541,2332345.299936451,2279813.27062434,0.4163448546548032,0.4803739449780935,0.2000012203018587,0.7692408729861836,0.8772967158858713
t1,1,raw,v,46,16,2895427.5340530723,16703454.419059752,529390.9360374059,2376833.7870145,2371435.225347653,0.4163448546548032,0.427594293470265,0.1780266839661007,0.8171631201916648,0.903973106781846
t1,1,raw,v,46,32,2895427.5340530723,16703454.419059752,374490.7247342937,2482606.137522556,2501771.5042623654,0.4163448546548032,0.3596368481391195,0.1497329512669932,0.8706613374605598,0.933119744685661
t1,1,raw,v,46,64,2895427.5340530723,16703454.419059752,197636.6175297537,2668501.3048102856,2683146.132897377,0.4163448546548032,0.261262667232449,0.1087753672156202,0.9317418187105866,0.965282130821432
t1,1,raw,v,47,0,3237795.8496507853,16703454.419059752,2336887.465213036,2224495.890159571,1562702.1594629737,0.4402725234846251,0.8495602196345731,0.3740380217506658,0.278247433214456,0.5822851003562917
t1,1,raw,v,47,1,3237795.8496507853,16703454.419059752,2150678.9429538683,2154934.324429453,1621025.637317777,0.4402725234846251,0.8150102308448263,0.3588266109998385,0.3357583236182629,0.6136887091728721
t1,1,raw,v,47,2,3237795.8496507853,16703454.419059752,2038648.0178002885,2130277.953773513,1664712.9265803546,0.4402725234846251,0.7934990179753855,0.3493558150265948,0.3703593084720989,0.6338645801353509
t1,1,raw,v,47,4,3237795.8496507853,16703454.419059752,1886604.32665788,2168912.720521055,1760052.1412081942,0.4402725234846251,0.7633358896705021,0.3360758184116133,0.4173183195409429,0.664170779880692
t1,1,raw,v,47,8,3237795.8496507853,16703454.419059752,1692844.00830766,2201518.504953392,1873235.2030148504,0.4402725234846251,0.7230756544682091,0.3183503430630152,0.477161597915371,0.7016271879978667
t1,1,raw,v,47,16,3237795.8496507853,16703454.419059752,1400223.9972056274,2270682.3949759305,2054127.1509811431,0.4402725234846251,0.6576185075329497,0.2895313598017247,0.5675378985501358,0.7575728389114544
t1,1,raw,v,47,32,3237795.8496507853,16703454.419059752,1013858.5320715816,2459226.8947078884,2341582.121811539,0.4402725234846251,0.5595822744227961,0.2463687000573904,0.6868676781518106,0.8298227989638646
t1,1,raw,v,47,64,3237795.8496507853,16703454.419059752,529195.718570899,2799133.430198282,2753866.804425165,0.4402725234846251,0.4042810918435423,0.1779938565030758,0.8365567987777933,0.9147583858170528
t1,1,raw,v,48,0,3664730.378018059,16703454.419059752,776209.9245489459,2224495.890159571,2556508.1904318184,0.4684010564703146,0.4602232781442215,0.2155690696949848,0.7881945342541865,0.8953861461642041
t1,1,raw,v,48,1,3664730.378018059,16703454.419059752,735369.5332842642,2342312.194833227,2635836.564227879,0.4684010564703146,0.4479523325289912,0.2098213458049212,0.799338707781836,0.8996530867328518
t1,1,raw,v,48,2,3664730.378018059,16703454.419059752,704950.7353689524,2425972.524124712,2692876.1183775067,0.4684010564703146,0.4385896409496941,0.2054358511777727,0.8076391268516184,0.903134477181414
t1,1,raw,v,48,4,3664730.378018059,16703454.419059752,659284.9143688744,2530465.1431945413,2767955.3231090307,0.4684010564703146,0.4241461752704926,0.198670516594542,0.8201000220034126,0.9089455802707792
t1,1,raw,v,48,8,3664730.378018059,16703454.419059752,586626.884252171,2701546.692118101,2889825.1040993035,0.4684010564703146,0.400092091593842,0.1874035583879734,0.8399263182440647,0.9184262888147048
t1,1,raw,v,48,16,3664730.378018059,16703454.419059752,483430.1813482833,2937579.140415773,3059439.6991051063,0.4684010564703146,0.3632000220607775,0.1701232740433097,0.8680857439750507,0.932451164920068
t1,1,raw,v,48,32,3664730.378018059,16703454.419059752,350418.3221183924,3183511.5594130605,3248911.835452854,0.4684010564703146,0.3092234268806629,0.1448405798362736,0.9043808722681792,0.951182160701886
t1,1,raw,v,48,64,3664730.378018059,16703454.419059752,189918.89541278276,3425650.8005693555,3450231.1822649166,0.4684010564703146,0.2276475987916472,0.1066303757769378,0.9481765707643972,0.9737683093701308
t1,1,raw,v,49,0,2960605.462012712,16703454.419059752,1434995.170802697,2224495.890159571,1875053.106090788,0.4210048702662741,0.6962014953435062,0.2931042202262788,0.515303477881466,0.7306468237027255
t1,1,raw,v,49,1,2960605.462012712,16703454.419059752,1284076.779980835,2158504.695245289,1917516.695935376,0.4210048702662741,0.6585749814652688,0.2772632746323993,0.5662789937880208,0.7585293455907187
t1,1,raw,v,49,2,2960605.462012712,16703454.419059752,1226888.3091724238,2148899.763074223,1941308.4787288047,0.4210048702662741,0.6437425945448639,0.2710187675012351,0.5855954719686469,0.7696551936108936
t1,1,raw,v,49,4,2960605.462012712,16703454.419059752,1139757.452820195,2154232.486837838,1987540.2673042752,0.4210048702662741,0.620463091388798,0.2612179832951523,0.615025552224256,0.7870084270267841
t1,1,raw,v,49,8,2960605.462012712,16703454.419059752,994989.0783612876,2178794.0059800707,2072205.213178672,0.4210048702662741,0.5797208079720914,0.2440652835509499,0.6639237848041856,0.8158952561446011
t1,1,raw,v,49,16,2960605.462012712,16703454.419059752,804547.5861639911,2251438.0218021944,2203747.972964879,0.4210048702662741,0.5212974494697044,0.2194687650841324,0.728248969176381,0.8535749470207235
t1,1,raw,v,49,32,2960605.462012712,16703454.419059752,570475.2012940643,2401637.5395367034,2395883.905377064,0.4210048702662741,0.4389632039961861,0.1848056467500823,0.8073113055374026,0.8985076320804717
t1,1,raw,v,49,64,2960605.462012712,16703454.419059752,304058.601397819,2649156.868777696,2652851.879508499,0.4210048702662741,0.3204707367132954,0.1349197409341182,0.8972985069104377,0.9472593402515824
t1,1,preprocess,k,40,0,758029.3381532729,17338724.203125,426760.59804831445,366389.26567404345,348829.00486740284,0.2090905658734301,0.7503245393271717,0.1568857825166391,0.4370130856834675,0.6619088853959608
t1,1,preprocess,k,40,1,758029.3381532729,17338724.203125,362703.7604441643,459044.3346884362,427184.9606552981,0.2090905658734301,0.6917242830126694,0.1446330217635118,0.5215175162906084,0.7241785074115237
t1,1,preprocess,k,40,2,758029.3381532729,17338724.203125,328071.5010548234,499275.70269072056,464616.7717141844,0.2090905658734301,0.6578717621721074,0.1375547790247166,0.5672047445365662,0.7552342200296568
t1,1,preprocess,k,40,4,758029.3381532729,17338724.203125,280864.6421906948,546680.6715695783,511922.68980614096,0.2090905658734301,0.6087031196786773,0.1272740797425369,0.6294805120934459,0.7952332167876555
t1,1,preprocess,k,40,8,758029.3381532729,17338724.203125,218759.772985518,565730.9076164141,552500.2354555726,0.2090905658734301,0.5372058393500835,0.1123246729402199,0.7114098861681724,0.8436931189120026
t1,1,preprocess,k,40,16,758029.3381532729,17338724.203125,164679.09901773185,609311.9420650303,601331.0943878144,0.2090905658734301,0.4660969208145171,0.0974564689249707,0.7827536604072257,0.8848116030906
t1,1,preprocess,k,40,32,758029.3381532729,17338724.203125,111880.77256796882,656364.1691272408,651256.3702992946,0.2090905658734301,0.384179972435558,0.0803284078337896,0.8524057487794139,0.9232866258132932
t1,1,preprocess,k,40,64,758029.3381532729,17338724.203125,53870.40335076209,708527.3018236756,706343.1193188578,0.2090905658734301,0.2665827884653577,0.0557399460923385,0.9289336168940344,0.963816633000403
t1,1,preprocess,k,41,0,535333.590770185,17338346.5625,241703.46813990176,366389.26567404345,330009.6993878297,0.1757148264084947,0.6719379862461355,0.1180694666105132,0.5484993426394882,0.7451489370597831
t1,1,preprocess,k,41,1,535333.590770185,17338346.5625,215707.87478607893,404199.9072899483,361912.81515514106,0.1757148264084947,0.6347763715040214,0.1115396199270432,0.5970589581801886,0.7780251020642306
t1,1,preprocess,k,41,2,535333.590770185,17338346.5625,208814.99282506108,409862.73999245465,368190.67220365256,0.1757148264084947,0.6245519824995872,0.1097430431879961,0.6099348211558353,0.7860339689750002
t1,1,preprocess,k,41,4,535333.590770185,17338346.5625,191572.10873647037,425317.5356454551,384539.5123548582,0.1757148264084947,0.5982103081260831,0.1051144204481468,0.6421444272516967,0.805883157334063
t1,1,preprocess,k,41,8,535333.590770185,17338346.5625,159674.7506403327,418447.462255232,397053.1512693465,0.1757148264084947,0.5461423764634087,0.0959653128745906,0.7017285046309004,0.838911080152577
t1,1,preprocess,k,41,16,535333.590770185,17338346.5625,124599.92475294322,442574.1168233454,426653.89343492687,0.1757148264084947,0.4824437032837556,0.0847725115743764,0.7672480731618556,0.8765374174947684
t1,1,preprocess,k,41,32,535333.590770185,17338346.5625,87962.3836960569,467843.8006120324,457607.509093076,0.1757148264084947,0.4053556655071472,0.0712270003982882,0.8356867844412578,0.9143878681719017
t1,1,preprocess,k,41,64,535333.590770185,17338346.5625,42902.54712832905,501986.88234114647,497208.9665645808,0.1757148264084947,0.2830931044462139,0.0497436557052083,0.9198582942150052,0.9591367248338184
t1,1,preprocess,k,42,0,663232.8028311133,17344419.03125,243257.7448282838,366389.26567404345,393182.16410672665,0.195547883734709,0.6056201817134743,0.1184277448810998,0.6332241955013385,0.7976078858095756
t1,1,preprocess,k,42,1,663232.8028311133,17344419.03125,192571.2804109305,446774.9484524727,458718.2395132929,0.195547883734709,0.5388436386093068,0.1053697331939603,0.7096475331302827,0.8426914804154493
t1,1,preprocess,k,42,2,663232.8028311133,17344419.03125,177372.79023766518,464485.3401985094,475172.68139707297,0.195547883734709,0.5171428208536949,0.1011261842065378,0.7325633028394832,0.8561156961231012
t1,1,preprocess,k,42,4,663232.8028311133,17344419.03125,155659.50543737411,491151.8229125142,499362.5651658773,0.195547883734709,0.4844565412301109,0.094734451398985,0.7653018596593578,0.8749336164452911
t1,1,preprocess,k,42,8,663232.8028311133,17344419.03125,128986.86606951058,525892.0446990132,530068.9981175065,0.195547883734709,0.4410011749997982,0.0862368464957306,0.8055179636487974,0.8975344045884031
t1,1,preprocess,k,42,16,663232.8028311133,17344419.03125,97077.31624677032,558768.0351472795,562461.7682224959,0.195547883734709,0.3825831880884184,0.0748133327831683,0.8536301041921018,0.9239409841058754
t1,1,preprocess,k,42,32,663232.8028311133,17344419.03125,61747.82412011549,596484.7744340003,598984.8806007802,0.195547883734709,0.3051250266160507,0.0596665532292654,0.9068987181325544,0.9523206025694538
t1,1,preprocess,k,42,64,663232.8028311133,17344419.03125,26898.202274044044,634184.2253421545,635259.4157289565,0.195547883734709,0.201385699875603,0.0393805474251074,0.9594437998856136,0.9795134285583486
t1,1,preprocess,k,43,0,842911.131019026,17335506.171875,666313.2370791882,366389.26567404345,271493.5869489908,0.2205071270743122,0.8890953238300091,0.1960518555529605,0.2095095051436112,0.4885368302319152
t1,1,preprocess,k,43,1,842911.131019026,17335506.171875,604471.2049198002,417305.7581051588,327872.84845554456,0.2205071270743122,0.8468313242547133,0.1867323424279421,0.2828767082610086,0.5528246130540722
t1,1,preprocess,k,43,2,842911.131019026,17335506.171875,461216.7040606439,558623.1431805007,470158.7914390415,0.2205071270743122,0.7397102207529013,0.1631113756457275,0.4528287893136941,0.6851634773220027
t1,1,preprocess,k,43,4,842911.131019026,17335506.171875,402795.56223240495,598701.9768779576,519408.77614631504,0.2205071270743122,0.6912759442186569,0.1524312724752385,0.5221375689446043,0.7311610415474294
t1,1,preprocess,k,43,8,842911.131019026,17335506.171875,319568.1300957948,603537.6110847816,563440.3099998683,0.2205071270743122,0.6157307403327376,0.1357730166021112,0.6208756554092989,0.7899595433845897
t1,1,preprocess,k,43,16,842911.131019026,17335506.171875,241650.59097286317,649555.542833522,625408.0468643159,0.2205071270743122,0.535430413488462,0.1180662222265518,0.7133142723115746,0.8452096051486921
t1,1,preprocess,k,43,32,842911.131019026,17335506.171875,166909.98911749572,707897.4825152606,691949.3162424266,0.2205071270743122,0.4449900189585707,0.0981234706572981,0.8019838830272509,0.8957734911617175
t1,1,preprocess,k,43,64,842911.131019026,17335506.171875,84739.82623541169,774332.9548141807,766252.1344563812,0.2205071270743122,0.3170683481776828,0.0699158305428585,0.8994676625838757,0.9484554391289842
t1,1,preprocess,k,44,0,725495.4703420997,17344419.03125,265202.5660086274,366389.26567404345,413341.0878804922,0.2045207958285101,0.6046046852089042,0.1236542313805709,0.6344531746234419,0.8017147149146578
t1,1,preprocess,k,44,1,725495.4703420997,17344419.03125,232471.9197160453,425712.47475481033,459368.01790989935,0.2045207958285101,0.5660670792394038,0.1157724895383631,0.6795680618013706,0.8265806123188919
t1,1,preprocess,k,44,2,725495.4703420997,17344419.03125,213862.18394112587,448252.4558963701,479942.877081506,0.2045207958285101,0.5429372590462564,0.1110419603050903,0.7052191327393382,0.8416099458124928
t1,1,preprocess,k,44,4,725495.4703420997,17344419.03125,186539.5911369324,480563.1627753377,509759.52244699,0.2045207958285101,0.507070281014446,0.1037064174140607,0.7428797301119308,0.8633218963806392
t1,1,preprocess,k,44,8,725495.4703420997,17344419.03125,150128.74096126854,542310.6695273519,558838.7040157914,0.2045207958285101,0.4548985668560468,0.0930362169146474,0.7930672938723147,0.8909330088586405
t1,1,preprocess,k,44,16,725495.4703420997,17344419.03125,111180.5751984343,595000.90639171,604657.9050003737,0.2045207958285101,0.3914687559031455,0.0800635014993081,0.8467522131516434,0.9203087871708134
t1,1,preprocess,k,44,32,725495.4703420997,17344419.03125,72116.7282374613,641760.4874810278,647569.6180046499,0.2045207958285101,0.3152830732309117,0.0644819450484445,0.9005965837340715,0.949035864437271
t1,1,preprocess,k,44,64,725495.4703420997,17344419.03125,32243.58884783555,688476.6323760748,690864.2570928633,0.2045207958285101,0.2108163717733764,0.04311633212877,0.9555564573923097,0.97753151920944
t1,1,preprocess,k,45,0,825186.8338512182,17338878.0625,321567.80943357944,366389.26567404345,435004.1503082234,0.2181552398984482,0.6242522819266805,0.1361839063208687,0.6103090885093323,0.7911264137959881
t1,1,preprocess,k,45,1,825186.8338512182,17338878.0625,296891.9058639109,416199.1685861759,472247.0540774502,0.2181552398984482,0.599822888384963,0.1308545061122017,0.6402125025695202,0.8058282868013059
t1,1,preprocess,k,45,2,825186.8338512182,17338878.0625,278894.55834661424,439812.0844770968,493052.1861525253,0.2181552398984482,0.5813582974007507,0.1268263588364142,0.6620225300433003,0.8184330612358127
t1,1,preprocess,k,45,4,825186.8338512182,17338878.0625,254917.2737171501,473213.20778470486,521741.3911458105,0.2181552398984482,0.5558063286822982,0.1212520629707625,0.6910793249967051,0.8349312533838615
t1,1,preprocess,k,45,8,825186.8338512182,17338878.0625,211938.3477884233,566933.9423587695,590091.224194333,0.2181552398984482,0.5067906889430681,0.1105590443246749,0.7431631976006103,0.8627337370254086
t1,1,preprocess,k,45,16,825186.8338512182,17338878.0625,171516.89264799654,629120.3237544,641395.1392656267,0.2181552398984482,0.455908096563312,0.0994587401774142,0.7921478074880177,0.8901898982986636
t1,1,preprocess,k,45,32,825186.8338512182,17338878.0625,125458.80470876396,685977.5967502147,692852.8220849186,0.2181552398984482,0.3899190266818702,0.0850628788067528,0.847963152631463,0.9208944997235656
t1,1,preprocess,k,45,64,825186.8338512182,17338878.0625,62941.35079796799,755452.4336652905,758848.9642515033,0.2181552398984482,0.2761797833318499,0.0602500668878611,0.9237247272787724,0.961115626509549
t1,1,preprocess,k,46,0,830103.5810783803,17338460.46875,390969.7927571982,366389.26567404345,402761.5318165273,0.2188068315811603,0.6862865037948993,0.1501641754522739,0.5290108347089736,0.7303154183570536
t1,1,preprocess,k,46,1,830103.5810783803,17338460.46875,313902.6869337708,478840.7893773466,497520.8451446295,0.2188068315811603,0.614938059248822,0.1345526483629026,0.6218511832872923,0.7891318438033533
t1,1,preprocess,k,46,2,830103.5810783803,17338460.46875,282704.3075442165,517929.1748078317,532664.2272428274,0.2188068315811603,0.5835795559522406,0.1276911936134502,0.6594349018745855,0.8123668630151936
t1,1,preprocess,k,46,4,830103.5810783803,17338460.46875,255203.7939794809,551282.4335375056,563091.1183214635,0.2188068315811603,0.5544691908813619,0.1213216468661204,0.6925639163633678,0.8323873212632916
t1,1,preprocess,k,46,8,830103.5810783803,17338460.46875,214867.82209791243,597937.8317083269,606586.8041010499,0.2188068315811603,0.5087677183155666,0.1113218524554053,0.7411554087999723,0.8609913701211279
t1,1,preprocess,k,46,16,830103.5810783803,17338460.46875,166397.62792044878,651147.1979833543,657426.5819488168,0.2188068315811603,0.4477209553096203,0.0979644036637883,0.7995459461766409,0.8942141304484017
t1,1,preprocess,k,46,32,830103.5810783803,17338460.46875,114345.86783611774,709145.5047739744,712451.6198575646,0.2188068315811603,0.3711454098421595,0.0812091511834541,0.8622510847530955,0.9285847721282038
t1,1,preprocess,k,46,64,830103.5810783803,17338460.46875,55163.09531971719,771665.1489124596,773302.8269776702,0.2188068315811603,0.2577853127939978,0.056405187520613,0.9335467325077008,0.9662044000472336
t1,1,preprocess,k,47,0,897548.3600733578,17337397.875,654936.1074783355,366389.26567404345,304500.76333738863,0.2275291115098615,0.8542215791547142,0.1943602769376229,0.2703054937064263,0.5309921321924549
t1,1,preprocess,k,47,1,897548.3600733578,17337397.875,604001.2847467661,399753.4408623427,346650.26304498315,0.2275291115098615,0.8203326596406976,0.1866495611905695,0.3270543275268195,0.5787173462160277
t1,1,preprocess,k,47,2,897548.3600733578,17337397.875,438774.15892349184,559217.7310311571,508995.9701446071,0.2275291115098615,0.6991841785479931,0.1590847549267772,0.5111414844681681,0.718447352150042
t1,1,preprocess,k,47,4,897548.3600733578,17337397.875,359301.13090115786,626413.625232026,582330.4310216159,0.2275291115098615,0.6327036839964768,0.1439585070687345,0.5996860482572864,0.7766224830185016
t1,1,preprocess,k,47,8,897548.3600733578,17337397.875,302639.69517891854,652366.0316075534,623637.353893444,0.2275291115098615,0.5806761872369629,0.1321207369569601,0.6628151655759436,0.8149998363892088
t1,1,preprocess,k,47,16,897548.3600733578,17337397.875,237368.24194606396,693311.6452863663,676745.8887902945,0.2275291115098615,0.5142595645414644,0.1170090218055676,0.7355371002776234,0.8578916677699263
