example,target,source,kind,rank,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy
6,5,preprocess,v,32,0.9094546754890074,0.7334021713130455,0.6669960337144392,0.46212125511331026
6,5,preprocess,v,64,0.9094546754890074,0.5720686188560787,0.5202704801191997,0.6727374953200985
6,6,preprocess,v,1,1.0011872690449277,0.9560563738249018,0.9571914699627501,0.08595621006877951
6,6,preprocess,v,2,1.0011872690449277,0.9382735113429317,0.9393874944386248,0.11964281791220555
6,6,preprocess,v,4,1.0011872690449277,0.9156596417310991,0.9167467760794161,0.16156742050487516
6,6,preprocess,v,8,1.0011872690449277,0.8841666228295556,0.8852163664913995,0.2182493830741784
6,6,preprocess,v,16,1.0011872690449277,0.8317013425728474,0.832688795831509,0.30827287676252313
6,6,preprocess,v,32,1.0011872690449277,0.736221669449184,0.7370957626475261,0.4579776534334564
6,6,preprocess,v,64,1.0011872690449277,0.5552363368952251,0.5558955518106399,0.6917126101911721
6,7,preprocess,v,1,0.9003358543956971,0.9439329026159438,0.849856636368936,0.10899067535903928
6,7,preprocess,v,2,0.9003358543956971,0.9256224013641874,0.8333710355800225,0.14322317009279517
6,7,preprocess,v,4,0.9003358543956971,0.9021392778536289,0.8122283375102641,0.186144723353733
6,7,preprocess,v,8,0.9003358543956971,0.8664420791612937,0.7800888696260676,0.2492781234586544
6,7,preprocess,v,16,0.9003358543956971,0.8090274824918704,0.728396449678918,0.3454745325728663
6,7,preprocess,v,32,0.9003358543956971,0.7115253509994839,0.6406117848163186,0.4937316748850612
6,7,preprocess,v,64,0.9003358543956971,0.5361373122098763,0.4827036450618915,0.7125567824563697
6,8,preprocess,v,1,0.9150717557606283,0.9551631990226056,0.8740428655675542,0.0876632632329023
6,8,preprocess,v,2,0.9150717557606283,0.9394912996546553,0.8597019530968201,0.11735609787320667
6,8,preprocess,v,4,0.9150717557606283,0.9191166225851866,0.8410576615778055,0.15522463408759968
6,8,preprocess,v,8,0.9150717557606283,0.8863941474021174,0.8111142487592008,0.21430541545127335
6,8,preprocess,v,16,0.9150717557606283,0.834166000317747,0.7633217465065817,0.30416708391389247
6,8,preprocess,v,32,0.9150717557606283,0.7447893272040375,0.6815356773163755,0.44528885808295726
6,8,preprocess,v,64,0.9150717557606283,0.5768384430670005,0.5278485668875473,0.6672574106000388
6,9,preprocess,v,1,0.4354495703476319,0.9785795615755808,0.4261220496390607,0.042382041666544024
