example_id,chunk_id,method,rate,chunk_len,selected_count,n_queries,score_path
143,5,docgen_draft_smart_mean_score_global,0.15,184,27,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example143_chunk05_docgen_scores.npz
143,6,docgen_draft_smart_mean_score_global,0.15,257,38,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example143_chunk06_docgen_scores.npz
143,7,docgen_draft_smart_mean_score_global,0.15,83,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example143_chunk07_docgen_scores.npz
143,8,docgen_draft_smart_mean_score_global,0.15,94,14,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example143_chunk08_docgen_scores.npz
143,9,docgen_draft_smart_mean_score_global,0.15,92,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example143_chunk09_docgen_scores.npz
143,10,docgen_draft_smart_mean_score_global,0.15,49,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example143_chunk10_docgen_scores.npz
143,11,docgen_draft_smart_mean_score_global,0.15,63,9,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example143_chunk11_docgen_scores.npz
143,12,docgen_draft_smart_mean_score_global,0.15,107,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example143_chunk12_docgen_scores.npz
143,13,docgen_draft_smart_mean_score_global,0.15,168,25,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example143_chunk13_docgen_scores.npz
143,14,docgen_draft_smart_mean_score_global,0.15,89,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example143_chunk14_docgen_scores.npz
143,15,docgen_draft_smart_mean_score_global,0.15,98,14,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example143_chunk15_docgen_scores.npz
143,16,docgen_draft_smart_mean_score_global,0.15,90,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example143_chunk16_docgen_scores.npz
143,17,docgen_draft_smart_mean_score_global,0.15,89,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example143_chunk17_docgen_scores.npz
144,0,docgen_draft_smart_mean_score_global,0.15,93,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example144_chunk00_docgen_scores.npz
144,1,docgen_draft_smart_mean_score_global,0.15,133,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example144_chunk01_docgen_scores.npz
144,2,docgen_draft_smart_mean_score_global,0.15,95,14,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example144_chunk02_docgen_scores.npz
144,3,docgen_draft_smart_mean_score_global,0.15,139,20,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example144_chunk03_docgen_scores.npz
144,4,docgen_draft_smart_mean_score_global,0.15,67,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example144_chunk04_docgen_scores.npz
144,5,docgen_draft_smart_mean_score_global,0.15,89,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example144_chunk05_docgen_scores.npz
144,6,docgen_draft_smart_mean_score_global,0.15,52,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example144_chunk06_docgen_scores.npz
144,7,docgen_draft_smart_mean_score_global,0.15,120,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example144_chunk07_docgen_scores.npz
144,8,docgen_draft_smart_mean_score_global,0.15,90,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example144_chunk08_docgen_scores.npz
144,9,docgen_draft_smart_mean_score_global,0.15,121,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example144_chunk09_docgen_scores.npz
144,10,docgen_draft_smart_mean_score_global,0.15,111,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example144_chunk10_docgen_scores.npz
144,11,docgen_draft_smart_mean_score_global,0.15,79,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example144_chunk11_docgen_scores.npz
144,12,docgen_draft_smart_mean_score_global,0.15,67,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example144_chunk12_docgen_scores.npz
144,13,docgen_draft_smart_mean_score_global,0.15,64,9,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example144_chunk13_docgen_scores.npz
144,14,docgen_draft_smart_mean_score_global,0.15,74,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example144_chunk14_docgen_scores.npz
144,15,docgen_draft_smart_mean_score_global,0.15,107,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example144_chunk15_docgen_scores.npz
145,0,docgen_draft_smart_mean_score_global,0.15,109,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk00_docgen_scores.npz
145,1,docgen_draft_smart_mean_score_global,0.15,150,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk01_docgen_scores.npz
145,2,docgen_draft_smart_mean_score_global,0.15,69,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk02_docgen_scores.npz
145,3,docgen_draft_smart_mean_score_global,0.15,53,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk03_docgen_scores.npz
145,4,docgen_draft_smart_mean_score_global,0.15,219,32,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk04_docgen_scores.npz
145,5,docgen_draft_smart_mean_score_global,0.15,59,8,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk05_docgen_scores.npz
145,6,docgen_draft_smart_mean_score_global,0.15,192,28,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk06_docgen_scores.npz
145,7,docgen_draft_smart_mean_score_global,0.15,88,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk07_docgen_scores.npz
145,8,docgen_draft_smart_mean_score_global,0.15,37,5,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk08_docgen_scores.npz
145,9,docgen_draft_smart_mean_score_global,0.15,51,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk09_docgen_scores.npz
145,10,docgen_draft_smart_mean_score_global,0.15,310,46,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk10_docgen_scores.npz
145,11,docgen_draft_smart_mean_score_global,0.15,84,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk11_docgen_scores.npz
145,12,docgen_draft_smart_mean_score_global,0.15,66,9,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk12_docgen_scores.npz
145,13,docgen_draft_smart_mean_score_global,0.15,124,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk13_docgen_scores.npz
145,14,docgen_draft_smart_mean_score_global,0.15,60,9,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk14_docgen_scores.npz
145,15,docgen_draft_smart_mean_score_global,0.15,78,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk15_docgen_scores.npz
145,16,docgen_draft_smart_mean_score_global,0.15,75,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk16_docgen_scores.npz
145,17,docgen_draft_smart_mean_score_global,0.15,86,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example145_chunk17_docgen_scores.npz
146,0,docgen_draft_smart_mean_score_global,0.15,86,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk00_docgen_scores.npz
146,1,docgen_draft_smart_mean_score_global,0.15,72,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk01_docgen_scores.npz
146,2,docgen_draft_smart_mean_score_global,0.15,53,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk02_docgen_scores.npz
146,3,docgen_draft_smart_mean_score_global,0.15,33,4,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk03_docgen_scores.npz
146,4,docgen_draft_smart_mean_score_global,0.15,52,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk04_docgen_scores.npz
146,5,docgen_draft_smart_mean_score_global,0.15,68,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk05_docgen_scores.npz
146,6,docgen_draft_smart_mean_score_global,0.15,73,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk06_docgen_scores.npz
146,7,docgen_draft_smart_mean_score_global,0.15,240,36,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk07_docgen_scores.npz
146,8,docgen_draft_smart_mean_score_global,0.15,130,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk08_docgen_scores.npz
146,9,docgen_draft_smart_mean_score_global,0.15,209,31,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk09_docgen_scores.npz
146,10,docgen_draft_smart_mean_score_global,0.15,56,8,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk10_docgen_scores.npz
146,11,docgen_draft_smart_mean_score_global,0.15,83,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk11_docgen_scores.npz
146,12,docgen_draft_smart_mean_score_global,0.15,141,21,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk12_docgen_scores.npz
146,13,docgen_draft_smart_mean_score_global,0.15,130,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk13_docgen_scores.npz
146,14,docgen_draft_smart_mean_score_global,0.15,155,23,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk14_docgen_scores.npz
146,15,docgen_draft_smart_mean_score_global,0.15,695,104,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk15_docgen_scores.npz
146,16,docgen_draft_smart_mean_score_global,0.15,49,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk16_docgen_scores.npz
146,17,docgen_draft_smart_mean_score_global,0.15,150,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk17_docgen_scores.npz
146,18,docgen_draft_smart_mean_score_global,0.15,40,6,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example146_chunk18_docgen_scores.npz
147,0,docgen_draft_smart_mean_score_global,0.15,129,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk00_docgen_scores.npz
147,1,docgen_draft_smart_mean_score_global,0.15,111,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk01_docgen_scores.npz
147,2,docgen_draft_smart_mean_score_global,0.15,71,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk02_docgen_scores.npz
147,3,docgen_draft_smart_mean_score_global,0.15,52,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk03_docgen_scores.npz
147,4,docgen_draft_smart_mean_score_global,0.15,114,17,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk04_docgen_scores.npz
147,5,docgen_draft_smart_mean_score_global,0.15,174,26,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk05_docgen_scores.npz
147,6,docgen_draft_smart_mean_score_global,0.15,45,6,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk06_docgen_scores.npz
147,7,docgen_draft_smart_mean_score_global,0.15,111,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk07_docgen_scores.npz
147,8,docgen_draft_smart_mean_score_global,0.15,81,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk08_docgen_scores.npz
147,9,docgen_draft_smart_mean_score_global,0.15,27,4,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk09_docgen_scores.npz
147,10,docgen_draft_smart_mean_score_global,0.15,132,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk10_docgen_scores.npz
147,11,docgen_draft_smart_mean_score_global,0.15,169,25,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk11_docgen_scores.npz
147,12,docgen_draft_smart_mean_score_global,0.15,222,33,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk12_docgen_scores.npz
147,13,docgen_draft_smart_mean_score_global,0.15,155,23,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk13_docgen_scores.npz
147,14,docgen_draft_smart_mean_score_global,0.15,165,24,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk14_docgen_scores.npz
147,15,docgen_draft_smart_mean_score_global,0.15,154,23,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk15_docgen_scores.npz
147,16,docgen_draft_smart_mean_score_global,0.15,73,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk16_docgen_scores.npz
147,17,docgen_draft_smart_mean_score_global,0.15,156,23,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk17_docgen_scores.npz
147,18,docgen_draft_smart_mean_score_global,0.15,387,58,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk18_docgen_scores.npz
147,19,docgen_draft_smart_mean_score_global,0.15,141,21,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example147_chunk19_docgen_scores.npz
149,0,docgen_draft_smart_mean_score_global,0.15,180,27,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example149_chunk00_docgen_scores.npz
149,1,docgen_draft_smart_mean_score_global,0.15,224,33,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example149_chunk01_docgen_scores.npz
149,2,docgen_draft_smart_mean_score_global,0.15,116,17,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example149_chunk02_docgen_scores.npz
149,3,docgen_draft_smart_mean_score_global,0.15,83,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example149_chunk03_docgen_scores.npz
149,4,docgen_draft_smart_mean_score_global,0.15,116,17,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example149_chunk04_docgen_scores.npz
149,5,docgen_draft_smart_mean_score_global,0.15,173,25,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example149_chunk05_docgen_scores.npz
149,6,docgen_draft_smart_mean_score_global,0.15,155,23,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example149_chunk06_docgen_scores.npz
149,7,docgen_draft_smart_mean_score_global,0.15,123,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example149_chunk07_docgen_scores.npz
149,8,docgen_draft_smart_mean_score_global,0.15,314,47,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example149_chunk08_docgen_scores.npz
149,9,docgen_draft_smart_mean_score_global,0.15,84,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example149_chunk09_docgen_scores.npz
150,0,docgen_draft_smart_mean_score_global,0.15,82,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk00_docgen_scores.npz
150,1,docgen_draft_smart_mean_score_global,0.15,81,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk01_docgen_scores.npz
150,2,docgen_draft_smart_mean_score_global,0.15,111,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk02_docgen_scores.npz
150,3,docgen_draft_smart_mean_score_global,0.15,83,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk03_docgen_scores.npz
150,4,docgen_draft_smart_mean_score_global,0.15,80,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk04_docgen_scores.npz
150,5,docgen_draft_smart_mean_score_global,0.15,80,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk05_docgen_scores.npz
150,6,docgen_draft_smart_mean_score_global,0.15,80,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk06_docgen_scores.npz
150,7,docgen_draft_smart_mean_score_global,0.15,81,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk07_docgen_scores.npz
150,8,docgen_draft_smart_mean_score_global,0.15,80,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk08_docgen_scores.npz
150,9,docgen_draft_smart_mean_score_global,0.15,82,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk09_docgen_scores.npz
150,10,docgen_draft_smart_mean_score_global,0.15,172,25,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk10_docgen_scores.npz
150,11,docgen_draft_smart_mean_score_global,0.15,151,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk11_docgen_scores.npz
150,12,docgen_draft_smart_mean_score_global,0.15,175,26,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk12_docgen_scores.npz
150,13,docgen_draft_smart_mean_score_global,0.15,78,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk13_docgen_scores.npz
150,14,docgen_draft_smart_mean_score_global,0.15,117,17,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk14_docgen_scores.npz
150,15,docgen_draft_smart_mean_score_global,0.15,190,28,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk15_docgen_scores.npz
150,16,docgen_draft_smart_mean_score_global,0.15,317,47,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk16_docgen_scores.npz
150,17,docgen_draft_smart_mean_score_global,0.15,88,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example150_chunk17_docgen_scores.npz
151,0,docgen_draft_smart_mean_score_global,0.15,55,8,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example151_chunk00_docgen_scores.npz
151,1,docgen_draft_smart_mean_score_global,0.15,96,14,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example151_chunk01_docgen_scores.npz
151,2,docgen_draft_smart_mean_score_global,0.15,83,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example151_chunk02_docgen_scores.npz
151,3,docgen_draft_smart_mean_score_global,0.15,32,4,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example151_chunk03_docgen_scores.npz
151,4,docgen_draft_smart_mean_score_global,0.15,142,21,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example151_chunk04_docgen_scores.npz
151,5,docgen_draft_smart_mean_score_global,0.15,102,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example151_chunk05_docgen_scores.npz
151,6,docgen_draft_smart_mean_score_global,0.15,233,34,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example151_chunk06_docgen_scores.npz
151,7,docgen_draft_smart_mean_score_global,0.15,61,9,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example151_chunk07_docgen_scores.npz
151,8,docgen_draft_smart_mean_score_global,0.15,63,9,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example151_chunk08_docgen_scores.npz
151,9,docgen_draft_smart_mean_score_global,0.15,70,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example151_chunk09_docgen_scores.npz
151,10,docgen_draft_smart_mean_score_global,0.15,84,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example151_chunk10_docgen_scores.npz
151,11,docgen_draft_smart_mean_score_global,0.15,78,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example151_chunk11_docgen_scores.npz
