example_id,sub_q_idx,method,n_doc_tokens_selected,global_pos_mean,global_pos_p25,global_pos_p50,global_pos_p75,chunk_pos_mean,chunk_pos_p25,chunk_pos_p50,chunk_pos_p75
36,1,online_draft10,182,0.5364527306117355,0.05462412114656571,0.5749053542455381,0.9442942130881558,0.2544806573627584,0.03076923076923077,0.1038961038961039,0.3246753246753247
37,0,docgen_offline10,102,0.44965721795964764,0.23822463768115942,0.4701086956521739,0.7128623188405797,0.2380861128324884,0.03305785123966942,0.0660377358490566,0.28888888888888886
37,0,old_offline10,42,0.33863871635610765,0.009057971014492754,0.1911231884057971,0.6884057971014492,0.23424373655841998,0.01020408163265306,0.03,0.08888888888888889
37,0,online_draft10,107,0.3277969660029798,0.029891304347826088,0.09873188405797101,0.9293478260869565,0.31357279827381757,0.04716981132075472,0.23853211009174313,0.5596330275229358
37,1,docgen_offline10,123,0.4548553812675673,0.23940520446096655,0.46022304832713756,0.6342007434944238,0.21094486952002164,0.028925619834710745,0.06422018348623854,0.2653061224489796
37,1,old_offline10,139,0.49932871546628865,0.4587360594795539,0.5747211895910781,0.6126394052044609,0.35828509116637114,0.031007751937984496,0.29473684210526313,0.6736842105263158
37,1,online_draft10,129,0.5296734964410248,0.035687732342007436,0.8252788104089219,0.8505576208178439,0.37441217458053194,0.09174311926605505,0.3944954128440367,0.5137614678899083
38,0,docgen_offline10,78,0.48497380755445274,0.25686977299880526,0.4540023894862604,0.7120669056152927,0.4802517840845689,0.0625,0.4444444444444444,0.9506172839506173
38,0,old_offline10,56,0.21029612561870625,0.016726403823178016,0.16845878136200718,0.35961768219832735,0.23998797980054498,0.020833333333333332,0.046511627906976744,0.27906976744186046
38,0,online_draft10,80,0.21901135005973715,0.023894862604540025,0.05973715651135006,0.17323775388291518,0.36882839619458574,0.05,0.18604651162790697,0.8541666666666666
38,1,docgen_offline10,94,0.4632551942374152,0.2318982387475538,0.4843444227005871,0.7103718199608611,0.3218323865141177,0.0410958904109589,0.09,0.660377358490566
